generation,relative_error,objective_value,dimension,population
0,447.16663360595703,19.99579620361328,25,50
1,442.2191619873047,19.55577850341797,25,50
2,435.8961582183838,19.000547409057617,25,50
3,427.10537910461426,18.241899490356445,25,50
4,418.75853538513184,17.535871505737305,25,50
5,409.33427810668945,16.755456924438477,25,50
6,401.38845443725586,16.111268997192383,25,50
7,390.14337062835693,15.221185684204102,25,50
8,379.6274423599243,14.411701202392578,25,50
9,368.58253479003906,13.585309982299805,25,50
10,353.50468158721924,12.49655532836914,25,50
11,336.9219779968262,11.351642608642578,25,50
12,318.36302280426025,10.135502815246582,25,50
13,300.6556034088135,9.03937816619873,25,50
14,278.0447721481323,7.730889797210693,25,50
15,256.3776969909668,6.5729522705078125,25,50
16,234.69512462615967,5.508180141448975,25,50
17,211.51986122131348,4.474064826965332,25,50
18,184.43323373794556,3.4015614986419678,25,50
19,142.09824800491333,2.019191265106201,25,50
20,110.18996238708496,1.2141828536987305,25,50
21,74.14243817329407,0.5497100353240967,25,50
22,45.82100510597229,0.20995645225048065,25,50
23,33.22482407093048,0.11038888990879059,25,50
24,29.602867364883423,0.08763297647237778,25,50
25,28.642624616622925,0.08203998953104019,25,50
26,28.642624616622925,0.10976310819387436,25,50
27,28.642624616622925,0.10253885388374329,25,50
28,28.642624616622925,0.12416667491197586,25,50
29,28.642624616622925,0.10243677347898483,25,50
30,28.642624616622925,0.09658873081207275,25,50
31,28.642624616622925,0.10173680633306503,25,50
32,28.642624616622925,0.1171734631061554,25,50
33,28.642624616622925,0.10763461887836456,25,50
34,24.131140112876892,0.05823119357228279,25,50
35,24.131140112876892,0.12947791814804077,25,50
36,24.131140112876892,0.06574324518442154,25,50
37,24.131140112876892,0.09344132244586945,25,50
38,24.020762741565704,0.05769970268011093,25,50
39,24.020762741565704,0.11842529475688934,25,50
40,23.972925543785095,0.057470113039016724,25,50
41,23.972925543785095,0.2633861303329468,25,50
42,23.972925543785095,0.09217152744531631,25,50
43,23.972925543785095,0.14608556032180786,25,50
44,21.648792922496796,0.04686702415347099,25,50
45,21.648792922496796,0.14537443220615387,25,50
46,21.648792922496796,0.07628245651721954,25,50
47,21.648792922496796,0.052433133125305176,25,50
48,21.648792922496796,0.1053864061832428,25,50
49,21.648792922496796,0.055950213223695755,25,50
50,21.648792922496796,0.1272156834602356,25,50
51,21.648792922496796,0.06987005472183228,25,50
52,21.648792922496796,0.11966503411531448,25,50
53,20.719371736049652,0.04292923957109451,25,50
54,20.719371736049652,0.0640426054596901,25,50
55,20.719371736049652,0.052357595413923264,25,50
56,19.296030700206757,0.03723367676138878,25,50
57,18.368633091449738,0.03374066576361656,25,50
58,18.368633091449738,0.05368424952030182,25,50
59,18.368633091449738,0.05499615892767906,25,50
60,18.368633091449738,0.06956811994314194,25,50
61,18.368633091449738,0.045155178755521774,25,50
62,16.89945012331009,0.028559140861034393,25,50
63,16.89945012331009,0.03870951011776924,25,50
64,16.89945012331009,0.036474358290433884,25,50
65,16.89945012331009,0.03544024005532265,25,50
66,16.17926061153412,0.026176847517490387,25,50
67,16.17926061153412,0.04392394796013832,25,50
68,16.17926061153412,0.052633702754974365,25,50
69,16.17926061153412,0.058607861399650574,25,50
70,16.17926061153412,0.051544733345508575,25,50
71,16.17926061153412,0.04117703065276146,25,50
72,16.17926061153412,0.04738755151629448,25,50
73,16.17926061153412,0.035211965441703796,25,50
74,16.17926061153412,0.03816695138812065,25,50
75,16.17926061153412,0.029972944408655167,25,50
76,16.17926061153412,0.03241446986794472,25,50
77,16.17926061153412,0.028478866443037987,25,50
78,16.17926061153412,0.041859470307826996,25,50
79,16.17926061153412,0.04035240039229393,25,50
80,16.17926061153412,0.07760647684335709,25,50
81,16.17926061153412,0.0364815853536129,25,50
82,16.17926061153412,0.033543020486831665,25,50
83,16.17926061153412,0.03542645275592804,25,50
84,16.17926061153412,0.05816961079835892,25,50
85,16.17926061153412,0.04460965842008591,25,50
86,16.17926061153412,0.047863125801086426,25,50
87,16.17926061153412,0.027811603620648384,25,50
88,12.519589066505432,0.015674011781811714,25,50
89,12.519589066505432,0.03616206347942352,25,50
90,12.519589066505432,0.024265004321932793,25,50
91,12.519589066505432,0.029917841777205467,25,50
92,12.519589066505432,0.02370024286210537,25,50
93,12.519589066505432,0.016410628333687782,25,50
94,12.519589066505432,0.0183361005038023,25,50
95,12.519589066505432,0.01646444946527481,25,50
96,11.195442825555801,0.012533794157207012,25,50
97,11.195442825555801,0.02082899771630764,25,50
98,11.195442825555801,0.024814104661345482,25,50
99,11.195442825555801,0.02738937921822071,25,50
100,11.195442825555801,0.03267557546496391,25,50
101,11.195442825555801,0.028074609115719795,25,50
102,11.195442825555801,0.020312242209911346,25,50
103,11.195442825555801,0.02512279339134693,25,50
104,11.195442825555801,0.021107403561472893,25,50
105,8.450136333703995,0.007140480447560549,25,50
106,8.450136333703995,0.022966556251049042,25,50
107,8.450136333703995,0.022693566977977753,25,50
108,8.450136333703995,0.02011909894645214,25,50
109,8.450136333703995,0.019031530246138573,25,50
110,8.450136333703995,0.022335413843393326,25,50
111,8.450136333703995,0.03230695426464081,25,50
112,8.450136333703995,0.025645330548286438,25,50
113,8.450136333703995,0.025442587211728096,25,50
