generation,relative_error,objective_value,dimension,population
0,124.78164434432983,1.5570459365844727,5,500
1,64.6882712841034,0.4184572100639343,5,500
2,2.34158243983984,0.0005483008571900427,5,500
3,2.34158243983984,0.006106671877205372,5,500
4,2.34158243983984,0.07803309708833694,5,500
5,2.34158243983984,0.07851377129554749,5,500
6,2.34158243983984,0.06211111694574356,5,500
7,2.34158243983984,0.05413351207971573,5,500
8,2.34158243983984,0.06427132338285446,5,500
9,2.34158243983984,0.055591702461242676,5,500
10,2.34158243983984,0.05721236765384674,5,500
11,2.34158243983984,0.052317384630441666,5,500
12,2.34158243983984,0.0661533921957016,5,500
13,2.34158243983984,0.06420878320932388,5,500
14,2.34158243983984,0.06023697182536125,5,500
15,2.34158243983984,0.07052832096815109,5,500
16,2.34158243983984,0.04705263301730156,5,500
17,2.34158243983984,0.05426618829369545,5,500
18,2.34158243983984,0.0710858628153801,5,500
19,2.34158243983984,0.05624037981033325,5,500
20,2.34158243983984,0.043943166732788086,5,500
21,2.34158243983984,0.05711892247200012,5,500
22,2.34158243983984,0.04570399597287178,5,500
23,2.34158243983984,0.0435384176671505,5,500
24,2.34158243983984,0.04868974909186363,5,500
25,2.34158243983984,0.04153716564178467,5,500
26,2.34158243983984,0.04462745785713196,5,500
27,2.34158243983984,0.04012168198823929,5,500
28,2.34158243983984,0.03953905031085014,5,500
29,2.34158243983984,0.042879618704319,5,500
30,2.34158243983984,0.04349707067012787,5,500
31,2.34158243983984,0.03788961470127106,5,500
32,2.34158243983984,0.045018717646598816,5,500
33,2.34158243983984,0.033960696309804916,5,500
34,2.34158243983984,0.051706504076719284,5,500
35,2.34158243983984,0.04328592121601105,5,500
36,2.34158243983984,0.054723694920539856,5,500
37,2.34158243983984,0.043062545359134674,5,500
38,2.34158243983984,0.04861289635300636,5,500
39,2.34158243983984,0.04876177757978439,5,500
40,2.34158243983984,0.03997452184557915,5,500
41,2.34158243983984,0.03894611820578575,5,500
42,2.34158243983984,0.05341761186718941,5,500
43,2.34158243983984,0.0381808802485466,5,500
44,2.34158243983984,0.03967803716659546,5,500
45,2.34158243983984,0.03885560482740402,5,500
46,2.34158243983984,0.0587509348988533,5,500
47,2.34158243983984,0.043774425983428955,5,500
48,2.34158243983984,0.03288775682449341,5,500
49,2.34158243983984,0.026738950982689857,5,500
50,2.34158243983984,0.03473162651062012,5,500
51,2.34158243983984,0.03609155863523483,5,500
52,2.34158243983984,0.039503518491983414,5,500
53,2.34158243983984,0.03281063586473465,5,500
54,2.34158243983984,0.040712155401706696,5,500
55,2.34158243983984,0.038850218057632446,5,500
56,2.34158243983984,0.0334625206887722,5,500
57,2.34158243983984,0.05126180872321129,5,500
58,2.34158243983984,0.0382225401699543,5,500
59,2.34158243983984,0.05340678244829178,5,500
60,2.34158243983984,0.036783114075660706,5,500
61,2.34158243983984,0.044917814433574677,5,500
62,2.34158243983984,0.040634773671627045,5,500
63,2.34158243983984,0.05575692653656006,5,500
64,2.34158243983984,0.036394476890563965,5,500
65,2.34158243983984,0.03711027652025223,5,500
66,2.34158243983984,0.036387309432029724,5,500
67,2.34158243983984,0.03822934255003929,5,500
68,2.34158243983984,0.03419558331370354,5,500
69,2.34158243983984,0.044172391295433044,5,500
70,2.34158243983984,0.03694610670208931,5,500
71,2.34158243983984,0.03571401163935661,5,500
72,2.34158243983984,0.03266531229019165,5,500
73,2.34158243983984,0.04532994329929352,5,500
74,2.34158243983984,0.03537026792764664,5,500
75,2.34158243983984,0.037027452141046524,5,500
76,2.34158243983984,0.0359477624297142,5,500
77,2.34158243983984,0.03507821261882782,5,500
78,2.34158243983984,0.03219572454690933,5,500
79,2.34158243983984,0.03151543810963631,5,500
80,2.34158243983984,0.03837956488132477,5,500
81,2.34158243983984,0.03420089930295944,5,500
82,2.34158243983984,0.027312427759170532,5,500
83,2.34158243983984,0.030618082731962204,5,500
84,2.34158243983984,0.029433228075504303,5,500
85,2.34158243983984,0.039301905781030655,5,500
86,2.34158243983984,0.03160902112722397,5,500
87,2.34158243983984,0.04655013233423233,5,500
88,2.34158243983984,0.036106087267398834,5,500
89,2.34158243983984,0.04228750616312027,5,500
90,2.34158243983984,0.0452113151550293,5,500
91,2.34158243983984,0.03805563971400261,5,500
92,2.34158243983984,0.037685327231884,5,500
93,2.34158243983984,0.03749790042638779,5,500
94,2.34158243983984,0.03180871903896332,5,500
95,2.34158243983984,0.03781314566731453,5,500
96,2.34158243983984,0.02982071414589882,5,500
97,2.34158243983984,0.04168526828289032,5,500
98,2.34158243983984,0.044695958495140076,5,500
99,2.34158243983984,0.038609668612480164,5,500
100,2.34158243983984,0.047580379992723465,5,500
101,2.34158243983984,0.03835136815905571,5,500
102,2.34158243983984,0.041765082627534866,5,500
103,2.34158243983984,0.032000645995140076,5,500
104,2.34158243983984,0.03553936630487442,5,500
105,2.34158243983984,0.035012245178222656,5,500
106,2.34158243983984,0.026192618533968925,5,500
107,2.34158243983984,0.042723648250103,5,500
108,2.34158243983984,0.034368257969617844,5,500
109,2.34158243983984,0.03588763251900673,5,500
110,2.34158243983984,0.03855043649673462,5,500
111,2.34158243983984,0.03067106008529663,5,500
112,2.34158243983984,0.03236867114901543,5,500
113,2.34158243983984,0.036324113607406616,5,500
114,2.34158243983984,0.03767026588320732,5,500
115,2.34158243983984,0.03308454900979996,5,500
116,2.34158243983984,0.038187917321920395,5,500
117,2.34158243983984,0.029214221984148026,5,500
118,2.34158243983984,0.04313001036643982,5,500
119,2.34158243983984,0.04052693396806717,5,500
120,2.34158243983984,0.04360675811767578,5,500
121,2.34158243983984,0.05329765006899834,5,500
122,2.34158243983984,0.04142265394330025,5,500
123,2.34158243983984,0.05916566401720047,5,500
124,2.34158243983984,0.05256900563836098,5,500
125,2.34158243983984,0.05383012071251869,5,500
126,2.34158243983984,0.07203560322523117,5,500
127,2.34158243983984,0.06717198342084885,5,500
128,2.34158243983984,0.07461758702993393,5,500
129,2.34158243983984,0.05685284361243248,5,500
130,2.34158243983984,0.05986091494560242,5,500
131,2.34158243983984,0.07391829043626785,5,500
132,2.34158243983984,0.06391710042953491,5,500
133,2.34158243983984,0.05199799686670303,5,500
134,2.34158243983984,0.06143818795681,5,500
135,2.34158243983984,0.06045926362276077,5,500
136,2.34158243983984,0.04265774041414261,5,500
137,2.34158243983984,0.04387304186820984,5,500
138,2.34158243983984,0.05591718107461929,5,500
139,2.34158243983984,0.041441623121500015,5,500
140,2.34158243983984,0.04069822281599045,5,500
141,2.34158243983984,0.04803458973765373,5,500
142,2.34158243983984,0.041635941714048386,5,500
143,2.34158243983984,0.0362129807472229,5,500
144,2.34158243983984,0.035066209733486176,5,500
145,2.34158243983984,0.0358799546957016,5,500
146,2.34158243983984,0.043584972620010376,5,500
147,2.34158243983984,0.03199439495801926,5,500
148,2.34158243983984,0.0361296646296978,5,500
149,2.34158243983984,0.03552258759737015,5,500
150,2.34158243983984,0.033229149878025055,5,500
151,2.34158243983984,0.03813832253217697,5,500
152,2.34158243983984,0.030945807695388794,5,500
153,2.34158243983984,0.03685995936393738,5,500
154,2.34158243983984,0.04008893668651581,5,500
155,2.34158243983984,0.04207051172852516,5,500
156,2.34158243983984,0.035107120871543884,5,500
157,2.34158243983984,0.04779204726219177,5,500
158,2.34158243983984,0.029703207314014435,5,500
159,2.34158243983984,0.045970089733600616,5,500
160,2.34158243983984,0.030546829104423523,5,500
161,2.34158243983984,0.03450651094317436,5,500
162,2.34158243983984,0.03536810353398323,5,500
163,2.34158243983984,0.03194786608219147,5,500
164,2.34158243983984,0.036937251687049866,5,500
165,2.34158243983984,0.03122909925878048,5,500
166,2.34158243983984,0.030211884528398514,5,500
167,2.34158243983984,0.028507238253951073,5,500
168,2.34158243983984,0.032356828451156616,5,500
169,2.34158243983984,0.02304134890437126,5,500
170,2.34158243983984,0.037384483963251114,5,500
171,2.34158243983984,0.031128590926527977,5,500
172,2.34158243983984,0.02602497674524784,5,500
173,2.34158243983984,0.02850554883480072,5,500
174,2.34158243983984,0.031081896275281906,5,500
175,2.34158243983984,0.02933943271636963,5,500
176,2.34158243983984,0.031362440437078476,5,500
177,2.34158243983984,0.03877982124686241,5,500
178,2.34158243983984,0.02928820811212063,5,500
179,2.34158243983984,0.025962410494685173,5,500
180,2.34158243983984,0.02835843339562416,5,500
181,2.34158243983984,0.03062928467988968,5,500
182,2.34158243983984,0.025021197274327278,5,500
183,2.34158243983984,0.03267986327409744,5,500
184,2.34158243983984,0.02600877732038498,5,500
185,2.34158243983984,0.02106592431664467,5,500
186,2.34158243983984,0.02709212154150009,5,500
187,2.34158243983984,0.027449514716863632,5,500
188,2.34158243983984,0.02627580612897873,5,500
189,2.34158243983984,0.0240168459713459,5,500
190,2.34158243983984,0.029732855036854744,5,500
191,2.34158243983984,0.02454501762986183,5,500
192,2.34158243983984,0.028101330623030663,5,500
193,2.34158243983984,0.02379315346479416,5,500
194,2.34158243983984,0.02851148135960102,5,500
195,2.34158243983984,0.0306315366178751,5,500
196,2.34158243983984,0.023520762100815773,5,500
197,2.34158243983984,0.030390016734600067,5,500
198,2.34158243983984,0.031697507947683334,5,500
199,2.34158243983984,0.02953304350376129,5,500
200,2.34158243983984,0.02482432685792446,5,500
201,2.34158243983984,0.027642495930194855,5,500
202,2.34158243983984,0.022896040230989456,5,500
203,2.34158243983984,0.02662375383079052,5,500
204,2.34158243983984,0.02400086633861065,5,500
205,2.34158243983984,0.02443959377706051,5,500
206,2.34158243983984,0.024175524711608887,5,500
207,2.34158243983984,0.030853962525725365,5,500
208,2.34158243983984,0.02520706132054329,5,500
209,2.34158243983984,0.024156682193279266,5,500
210,2.34158243983984,0.02923341654241085,5,500
211,2.34158243983984,0.020602617412805557,5,500
212,2.34158243983984,0.02878720499575138,5,500
213,2.34158243983984,0.021780328825116158,5,500
214,2.34158243983984,0.023498911410570145,5,500
215,2.34158243983984,0.021051032468676567,5,500
216,2.34158243983984,0.029668983072042465,5,500
217,2.34158243983984,0.025015491992235184,5,500
218,2.34158243983984,0.023395711556077003,5,500
219,2.34158243983984,0.0268523171544075,5,500
220,2.34158243983984,0.02641351893544197,5,500
221,2.34158243983984,0.025978446006774902,5,500
222,2.34158243983984,0.031146958470344543,5,500
223,2.34158243983984,0.029630456119775772,5,500
224,2.34158243983984,0.026020532473921776,5,500
225,2.34158243983984,0.026333201676607132,5,500
226,2.34158243983984,0.02592788264155388,5,500
227,2.34158243983984,0.03881867974996567,5,500
228,2.34158243983984,0.025778165087103844,5,500
229,2.34158243983984,0.03646337613463402,5,500
230,2.34158243983984,0.03116210177540779,5,500
231,2.34158243983984,0.033255547285079956,5,500
232,2.34158243983984,0.03245304152369499,5,500
233,2.34158243983984,0.0309374388307333,5,500
234,2.34158243983984,0.03689878061413765,5,500
235,2.34158243983984,0.02950921282172203,5,500
236,2.34158243983984,0.032797761261463165,5,500
237,2.34158243983984,0.028448961675167084,5,500
238,2.34158243983984,0.03401383012533188,5,500
239,2.34158243983984,0.026777636259794235,5,500
240,2.34158243983984,0.032239124178886414,5,500
241,2.34158243983984,0.026765553280711174,5,500
242,2.34158243983984,0.03169836103916168,5,500
243,2.34158243983984,0.026759766042232513,5,500
244,2.34158243983984,0.0313614197075367,5,500
245,2.34158243983984,0.022500010207295418,5,500
246,2.34158243983984,0.021974638104438782,5,500
247,2.34158243983984,0.026107465848326683,5,500
248,2.34158243983984,0.025666560977697372,5,500
249,2.34158243983984,0.023302458226680756,5,500
250,2.34158243983984,0.026491127908229828,5,500
251,2.34158243983984,0.02652657777070999,5,500
252,2.34158243983984,0.022507406771183014,5,500
253,2.34158243983984,0.02179616317152977,5,500
254,2.34158243983984,0.022190295159816742,5,500
255,2.34158243983984,0.025423254817724228,5,500
256,2.34158243983984,0.026619231328368187,5,500
257,2.34158243983984,0.022223159670829773,5,500
258,2.34158243983984,0.02657390385866165,5,500
259,2.34158243983984,0.026349321007728577,5,500
260,2.34158243983984,0.019796205684542656,5,500
261,2.34158243983984,0.028958600014448166,5,500
262,2.34158243983984,0.025890013203024864,5,500
