generation,relative_error,objective_value,dimension,population
0,177.67740488052368,3.156926155090332,5,50
1,172.02168703079224,2.959146022796631,5,50
2,165.68866968154907,2.7452735900878906,5,50
3,157.6347827911377,2.484872579574585,5,50
4,150.69713592529297,2.270962715148926,5,50
5,144.08472776412964,2.076040744781494,5,50
6,135.23701429367065,1.8289051055908203,5,50
7,123.89748096466064,1.5350584983825684,5,50
8,112.12543249130249,1.2572112083435059,5,50
9,100.87467432022095,1.017569899559021,5,50
10,88.86116743087769,0.7896307110786438,5,50
11,69.98947858810425,0.4898527264595032,5,50
12,54.06913757324219,0.29234713315963745,5,50
13,37.22949922084808,0.1386035680770874,5,50
14,15.350264310836792,0.02356306090950966,5,50
15,5.836688354611397,0.0034066929947584867,5,50
16,5.836688354611397,0.004458930343389511,5,50
17,5.460485443472862,0.0029816902242600918,5,50
18,4.8159535974264145,0.0023193410597741604,5,50
19,4.401492699980736,0.0019373137038201094,5,50
20,4.401492699980736,0.004212283995002508,5,50
21,4.401492699980736,0.002866882598027587,5,50
22,3.5867255181074142,0.0012864600867033005,5,50
23,3.5867255181074142,0.0014865256380289793,5,50
24,3.5867255181074142,0.0030308112036436796,5,50
25,3.5867255181074142,0.0023081034887582064,5,50
26,3.5867255181074142,0.001447648974135518,5,50
27,3.5867255181074142,0.005448546260595322,5,50
28,3.347717598080635,0.0011207213392481208,5,50
29,3.347717598080635,0.0023490632884204388,5,50
30,3.347717598080635,0.0037038156297057867,5,50
31,3.347717598080635,0.0033915829844772816,5,50
32,3.347717598080635,0.009244458749890327,5,50
33,3.347717598080635,0.0030245715752243996,5,50
34,3.347717598080635,0.0022330693900585175,5,50
35,3.347717598080635,0.0028544834349304438,5,50
36,3.347717598080635,0.0031039861496537924,5,50
37,3.347717598080635,0.0024701659567654133,5,50
38,3.347717598080635,0.006284617818892002,5,50
39,3.347717598080635,0.0025504648219794035,5,50
40,3.347717598080635,0.004667508881539106,5,50
41,3.347717598080635,0.003460358362644911,5,50
42,3.347717598080635,0.0053801219910383224,5,50
43,3.347717598080635,0.008191622793674469,5,50
44,3.347717598080635,0.003897706512361765,5,50
45,3.347717598080635,0.006010151468217373,5,50
46,3.347717598080635,0.0029456489719450474,5,50
47,3.347717598080635,0.001490569207817316,5,50
48,3.347717598080635,0.005814225412905216,5,50
49,3.347717598080635,0.004551027435809374,5,50
50,3.347717598080635,0.0034533829893916845,5,50
51,3.347717598080635,0.003296762937679887,5,50
52,3.347717598080635,0.0034444949124008417,5,50
53,3.347717598080635,0.00259854132309556,5,50
54,3.347717598080635,0.003836229909211397,5,50
55,3.347717598080635,0.0019547021947801113,5,50
56,3.2343048602342606,0.0010460728080943227,5,50
57,3.2343048602342606,0.0025429311208426952,5,50
58,3.2343048602342606,0.005283251404762268,5,50
59,3.2343048602342606,0.00209985114634037,5,50
60,3.2343048602342606,0.0011526329908519983,5,50
61,3.2343048602342606,0.002820471068844199,5,50
62,3.2343048602342606,0.0018203583313152194,5,50
63,3.2343048602342606,0.007474447134882212,5,50
64,3.2343048602342606,0.0012141279876232147,5,50
65,3.2343048602342606,0.004867741838097572,5,50
66,3.2343048602342606,0.005115327890962362,5,50
67,3.2343048602342606,0.009937435388565063,5,50
68,3.2343048602342606,0.0022407302167266607,5,50
69,3.2343048602342606,0.0023757433518767357,5,50
70,3.2343048602342606,0.005317038390785456,5,50
71,3.2343048602342606,0.0061882552690804005,5,50
72,3.2343048602342606,0.005061643198132515,5,50
73,3.2343048602342606,0.007047833874821663,5,50
74,3.2343048602342606,0.008896691724658012,5,50
75,3.2343048602342606,0.006203021854162216,5,50
76,3.2343048602342606,0.014387748204171658,5,50
77,3.2343048602342606,0.00658121332526207,5,50
78,3.2343048602342606,0.007056498900055885,5,50
79,3.2343048602342606,0.005625841207802296,5,50
80,3.2343048602342606,0.008474855683743954,5,50
81,3.2343048602342606,0.015355544164776802,5,50
82,3.2343048602342606,0.012860236689448357,5,50
83,3.2343048602342606,0.009056486189365387,5,50
84,3.2343048602342606,0.013836897909641266,5,50
85,3.2343048602342606,0.010678591206669807,5,50
86,3.2343048602342606,0.01328190229833126,5,50
87,3.2343048602342606,0.014283167198300362,5,50
88,3.2343048602342606,0.017038190737366676,5,50
89,3.2343048602342606,0.012151893228292465,5,50
90,3.2343048602342606,0.008911612443625927,5,50
91,3.2343048602342606,0.006573437247425318,5,50
92,3.2343048602342606,0.0071102771908044815,5,50
93,3.2343048602342606,0.011611227877438068,5,50
94,3.2343048602342606,0.009598111733794212,5,50
95,3.2343048602342606,0.006306110881268978,5,50
96,3.2343048602342606,0.0033580174203962088,5,50
97,3.2343048602342606,0.008324235677719116,5,50
98,3.2343048602342606,0.0066056945361196995,5,50
99,3.2343048602342606,0.0013579810038208961,5,50
100,3.2343048602342606,0.009300090372562408,5,50
101,3.2343048602342606,0.0017395885661244392,5,50
102,3.2343048602342606,0.004617825150489807,5,50
103,3.2343048602342606,0.005650985054671764,5,50
104,3.2343048602342606,0.002947420347481966,5,50
105,3.2343048602342606,0.006079822778701782,5,50
106,3.2343048602342606,0.006660534534603357,5,50
107,3.2343048602342606,0.0033603725023567677,5,50
108,3.2343048602342606,0.006929079070687294,5,50
109,3.2343048602342606,0.0037650372833013535,5,50
110,3.2343048602342606,0.0032189390622079372,5,50
111,3.2343048602342606,0.003293356392532587,5,50
112,3.2343048602342606,0.002088703215122223,5,50
113,3.196908161044121,0.001022022101096809,5,50
114,2.670462243258953,0.0007131368620321155,5,50
115,2.670462243258953,0.0028912024572491646,5,50
116,2.670462243258953,0.0007318304269574583,5,50
117,2.670462243258953,0.0011989441700279713,5,50
118,2.670462243258953,0.0018020722782239318,5,50
119,2.670462243258953,0.0018734512850642204,5,50
120,2.0053787156939507,0.0004021544009447098,5,50
121,1.9855819642543793,0.0003942535840906203,5,50
122,1.9855819642543793,0.004117755685001612,5,50
123,1.9855819642543793,0.0014288285747170448,5,50
124,1.9855819642543793,0.0014177202247083187,5,50
125,1.9855819642543793,0.0021732624154537916,5,50
126,1.8385419622063637,0.00033802364487200975,5,50
127,1.8385419622063637,0.002960254205390811,5,50
128,1.8385419622063637,0.0008538119727745652,5,50
129,1.8385419622063637,0.0007570795132778585,5,50
130,1.8385419622063637,0.0012286921264603734,5,50
131,1.8385419622063637,0.0012313741026446223,5,50
132,1.8385419622063637,0.0019534032326191664,5,50
133,1.8385419622063637,0.00052912428509444,5,50
134,1.8385419622063637,0.001344393938779831,5,50
135,1.8385419622063637,0.002898160368204117,5,50
136,1.8385419622063637,0.0019435356371104717,5,50
137,1.8385419622063637,0.0022080393973737955,5,50
138,1.8385419622063637,0.0015622132923454046,5,50
139,1.8385419622063637,0.0010716160759329796,5,50
140,1.8385419622063637,0.002665791427716613,5,50
141,1.8385419622063637,0.0014634154504165053,5,50
142,1.8385419622063637,0.001106211100704968,5,50
143,1.8385419622063637,0.0010294679086655378,5,50
144,1.8385419622063637,0.0018195053562521935,5,50
145,1.8385419622063637,0.001575533882714808,5,50
146,1.8385419622063637,0.0016207301523536444,5,50
147,1.8385419622063637,0.0020808251574635506,5,50
148,1.5269726514816284,0.00023316455190069973,5,50
149,1.5269726514816284,0.00030287879053503275,5,50
150,1.5269726514816284,0.0008338616462424397,5,50
151,0.7566422689706087,5.7250748795922846e-05,5,50
152,0.7566422689706087,0.0005561471334658563,5,50
153,0.7566422689706087,0.0013723958982154727,5,50
154,0.7566422689706087,0.0007750028744339943,5,50
155,0.7566422689706087,0.0008479288080707192,5,50
156,0.7566422689706087,0.0003702712128870189,5,50
157,0.7566422689706087,0.00038596021477133036,5,50
158,0.7566422689706087,0.00031109765404835343,5,50
159,0.7566422689706087,0.0012838963884860277,5,50
160,0.7566422689706087,0.0020233411341905594,5,50
161,0.7566422689706087,0.0005268233944661915,5,50
162,0.7566422689706087,0.0007836557342670858,5,50
163,0.7566422689706087,0.001579529489390552,5,50
164,0.7566422689706087,0.0010713846422731876,5,50
165,0.7566422689706087,0.0029402081854641438,5,50
166,0.7566422689706087,0.0028339277487248182,5,50
167,0.7566422689706087,0.0005834609619341791,5,50
168,0.7566422689706087,0.0011591468937695026,5,50
169,0.7566422689706087,0.0007093637250363827,5,50
170,0.7566422689706087,0.0003752237535081804,5,50
171,0.7566422689706087,0.0008960893610492349,5,50
172,0.7566422689706087,0.0009347873856313527,5,50
173,0.7566422689706087,0.0008730242261663079,5,50
174,0.7566422689706087,0.0033294425811618567,5,50
175,0.7566422689706087,0.0035655894316732883,5,50
176,0.7566422689706087,0.0004585461283568293,5,50
177,0.7566422689706087,0.0022325811441987753,5,50
178,0.7566422689706087,0.0039012436755001545,5,50
179,0.7566422689706087,0.002018969040364027,5,50
180,0.7566422689706087,0.0019449139945209026,5,50
181,0.7566422689706087,0.0008611184312030673,5,50
182,0.7566422689706087,0.0009043824975378811,5,50
183,0.7566422689706087,0.0031382720917463303,5,50
184,0.7566422689706087,0.0008566268952563405,5,50
185,0.7566422689706087,0.0018505050102248788,5,50
186,0.7566422689706087,0.0027312645688652992,5,50
187,0.7566422689706087,0.00032545672729611397,5,50
188,0.7566422689706087,0.0018564839847385883,5,50
189,0.7566422689706087,0.003941638395190239,5,50
190,0.7566422689706087,0.0007316122646443546,5,50
191,0.7566422689706087,0.0009086898062378168,5,50
192,0.7566422689706087,0.002907726913690567,5,50
193,0.7566422689706087,0.001226329244673252,5,50
194,0.7566422689706087,0.0029580832924693823,5,50
195,0.7566422689706087,0.0021787199657410383,5,50
196,0.7566422689706087,0.003753404365852475,5,50
197,0.7566422689706087,0.001303796423599124,5,50
198,0.7566422689706087,0.00041248247725889087,5,50
199,0.7566422689706087,0.0010076920734718442,5,50
200,0.7566422689706087,0.0023984231520444155,5,50
201,0.7566422689706087,0.0019603846594691277,5,50
202,0.7566422689706087,0.000866068759933114,5,50
203,0.7566422689706087,0.002383460756391287,5,50
204,0.7566422689706087,0.001544816535897553,5,50
205,0.7566422689706087,0.005259131547063589,5,50
206,0.7566422689706087,0.000941956473980099,5,50
207,0.7566422689706087,0.008408558554947376,5,50
208,0.7566422689706087,0.004245736636221409,5,50
209,0.7566422689706087,0.0011900309473276138,5,50
210,0.7566422689706087,0.0038308571092784405,5,50
211,0.7566422689706087,0.0038018440827727318,5,50
212,0.7566422689706087,0.004364864435046911,5,50
213,0.7566422689706087,0.0015810767654329538,5,50
214,0.7566422689706087,0.006074645556509495,5,50
215,0.7566422689706087,0.001570479478687048,5,50
216,0.7566422689706087,0.002209968399256468,5,50
217,0.7566422689706087,0.003571606008335948,5,50
218,0.7566422689706087,0.0012027728371322155,5,50
219,0.7566422689706087,0.005651324056088924,5,50
220,0.7566422689706087,0.003052358515560627,5,50
221,0.7566422689706087,0.0031327661126852036,5,50
222,0.7566422689706087,0.0027098427526652813,5,50
223,0.7566422689706087,0.001983798108994961,5,50
224,0.7566422689706087,0.00752233387902379,5,50
225,0.7566422689706087,0.003165964502841234,5,50
226,0.7566422689706087,0.004975438117980957,5,50
227,0.7566422689706087,0.0009293482871726155,5,50
228,0.7566422689706087,0.004458281211555004,5,50
229,0.7566422689706087,0.0015414315275847912,5,50
230,0.7566422689706087,0.0037008814979344606,5,50
231,0.7566422689706087,0.0038095428608357906,5,50
232,0.7566422689706087,0.0031542242504656315,5,50
233,0.7566422689706087,0.0007643953431397676,5,50
234,0.7566422689706087,0.004970291629433632,5,50
235,0.7566422689706087,0.001941109076142311,5,50
236,0.7566422689706087,0.001191697083413601,5,50
237,0.7566422689706087,0.0008894269703887403,5,50
238,0.7566422689706087,0.0014607260236516595,5,50
239,0.7566422689706087,0.0018807414453476667,5,50
240,0.7566422689706087,0.004770346451550722,5,50
241,0.7566422689706087,0.003978570457547903,5,50
242,0.7566422689706087,0.0019560044165700674,5,50
243,0.7566422689706087,0.0008930550538934767,5,50
244,0.7566422689706087,0.008911761455237865,5,50
245,0.7566422689706087,0.006165485829114914,5,50
246,0.7566422689706087,0.003618949092924595,5,50
247,0.7566422689706087,0.00365145830437541,5,50
248,0.7566422689706087,0.004050346557050943,5,50
249,0.7566422689706087,0.004345429129898548,5,50
250,0.7566422689706087,0.0026908989530056715,5,50
251,0.7566422689706087,0.005158334504812956,5,50
252,0.7566422689706087,0.0020067221485078335,5,50
253,0.7566422689706087,0.003190159797668457,5,50
254,0.7566422689706087,0.0037138592451810837,5,50
255,0.7566422689706087,0.0022950361017137766,5,50
256,0.7566422689706087,0.0029148212634027004,5,50
257,0.7566422689706087,0.003340276423841715,5,50
258,0.7566422689706087,0.0035420232452452183,5,50
259,0.7566422689706087,0.0028525833040475845,5,50
260,0.7566422689706087,0.002050794428214431,5,50
261,0.7566422689706087,0.0006360537372529507,5,50
262,0.7566422689706087,0.0034084946382790804,5,50
263,0.7566422689706087,0.0027248079422861338,5,50
264,0.7566422689706087,0.001369257690384984,5,50
265,0.7566422689706087,0.0010408295784145594,5,50
266,0.7566422689706087,0.002777229528874159,5,50
267,0.7566422689706087,0.0034755757078528404,5,50
268,0.7566422689706087,0.003494816832244396,5,50
269,0.7566422689706087,0.005705738440155983,5,50
270,0.7566422689706087,0.004432804882526398,5,50
271,0.7566422689706087,0.0025932705029845238,5,50
272,0.7566422689706087,0.0035438123159110546,5,50
273,0.7566422689706087,0.0029808038379997015,5,50
274,0.7566422689706087,0.006906794849783182,5,50
275,0.7566422689706087,0.003032090375199914,5,50
276,0.7566422689706087,0.003834446892142296,5,50
277,0.7566422689706087,0.003454415360465646,5,50
278,0.7566422689706087,0.004554782994091511,5,50
279,0.7566422689706087,0.006638114340603352,5,50
280,0.7566422689706087,0.0011296338634565473,5,50
281,0.7566422689706087,0.0012115921126678586,5,50
282,0.7566422689706087,0.0012010650243610144,5,50
283,0.7566422689706087,0.003627683036029339,5,50
284,0.7566422689706087,0.003457839833572507,5,50
285,0.7566422689706087,0.0023291162215173244,5,50
286,0.7566422689706087,0.0010721818543970585,5,50
287,0.7566422689706087,0.00365787954069674,5,50
288,0.7566422689706087,0.002737062983214855,5,50
289,0.7566422689706087,0.0003754101344384253,5,50
290,0.7566422689706087,0.0013103939127177,5,50
291,0.7566422689706087,0.001972134690731764,5,50
292,0.7566422689706087,0.002610601484775543,5,50
293,0.7566422689706087,0.0020609982311725616,5,50
