generation,relative_error,objective_value,dimension,population
0,202.75747776031494,4.111058712005615,10,500
1,144.0853714942932,2.076059341430664,10,500
2,76.62749290466309,0.5871772766113281,10,500
3,7.262302190065384,0.00527410302311182,10,500
4,7.262302190065384,0.036414578557014465,10,500
5,7.262302190065384,0.056606411933898926,10,500
6,7.262302190065384,0.06990046054124832,10,500
7,7.262302190065384,0.07753220200538635,10,500
8,7.262302190065384,0.07193981856107712,10,500
9,7.262302190065384,0.07447405159473419,10,500
10,7.262302190065384,0.057280685752630234,10,500
11,7.262302190065384,0.06732460856437683,10,500
12,7.262302190065384,0.07002007961273193,10,500
13,7.262302190065384,0.04920537397265434,10,500
14,7.262302190065384,0.04643884301185608,10,500
15,7.262302190065384,0.04502582550048828,10,500
16,7.262302190065384,0.03767693415284157,10,500
17,7.262302190065384,0.04458223655819893,10,500
18,7.262302190065384,0.038587141782045364,10,500
19,7.262302190065384,0.03995327651500702,10,500
20,7.262302190065384,0.03186216205358505,10,500
21,7.262302190065384,0.040458619594573975,10,500
22,7.262302190065384,0.03907129913568497,10,500
23,7.262302190065384,0.03314639627933502,10,500
24,7.262302190065384,0.04130535200238228,10,500
25,7.262302190065384,0.04327118396759033,10,500
26,7.262302190065384,0.04132572561502457,10,500
27,7.262302190065384,0.03736690804362297,10,500
28,7.262302190065384,0.0349741131067276,10,500
29,7.262302190065384,0.02694910764694214,10,500
30,7.262302190065384,0.03576069325208664,10,500
31,7.262302190065384,0.035538069903850555,10,500
32,7.262302190065384,0.037798359990119934,10,500
33,7.262302190065384,0.04950292408466339,10,500
34,7.262302190065384,0.04605194553732872,10,500
35,7.262302190065384,0.03653740882873535,10,500
36,7.262302190065384,0.02286684140563011,10,500
37,7.262302190065384,0.037710126489400864,10,500
38,7.262302190065384,0.027226123958826065,10,500
39,7.262302190065384,0.025428440421819687,10,500
40,7.262302190065384,0.02831290289759636,10,500
41,7.262302190065384,0.03367019444704056,10,500
42,7.262302190065384,0.050870105624198914,10,500
43,7.262302190065384,0.033247776329517365,10,500
44,7.262302190065384,0.029260937124490738,10,500
45,7.262302190065384,0.03305478021502495,10,500
46,7.262302190065384,0.034067168831825256,10,500
47,7.262302190065384,0.04338761419057846,10,500
48,7.262302190065384,0.034070879220962524,10,500
49,7.262302190065384,0.041756875813007355,10,500
50,7.262302190065384,0.03425806015729904,10,500
51,7.262302190065384,0.047782860696315765,10,500
52,7.262302190065384,0.046017907559871674,10,500
53,7.262302190065384,0.03606495261192322,10,500
54,7.262302190065384,0.03371043875813484,10,500
55,7.262302190065384,0.02600659802556038,10,500
56,7.262302190065384,0.023248640820384026,10,500
57,7.262302190065384,0.022359034046530724,10,500
58,7.262302190065384,0.03108825348317623,10,500
59,7.262302190065384,0.024237122386693954,10,500
60,7.262302190065384,0.02205648273229599,10,500
61,7.262302190065384,0.03451676666736603,10,500
62,7.262302190065384,0.031735144555568695,10,500
63,7.262302190065384,0.033997438848018646,10,500
64,7.262302190065384,0.029323015362024307,10,500
65,7.262302190065384,0.02857043966650963,10,500
66,7.262302190065384,0.03127824887633324,10,500
67,7.262302190065384,0.021629098802804947,10,500
68,7.262302190065384,0.025899674743413925,10,500
69,7.262302190065384,0.031335849314928055,10,500
70,7.262302190065384,0.02799728885293007,10,500
71,7.262302190065384,0.02529943361878395,10,500
72,7.262302190065384,0.025218540802598,10,500
73,7.262302190065384,0.019968217238783836,10,500
74,7.262302190065384,0.018812574446201324,10,500
75,7.262302190065384,0.02912662737071514,10,500
76,7.262302190065384,0.027080930769443512,10,500
77,7.262302190065384,0.026850150898098946,10,500
78,7.262302190065384,0.028671815991401672,10,500
79,7.262302190065384,0.029868433251976967,10,500
80,7.262302190065384,0.03396511450409889,10,500
81,7.262302190065384,0.0285149235278368,10,500
82,7.262302190065384,0.022185083478689194,10,500
83,7.262302190065384,0.017486626282334328,10,500
84,7.262302190065384,0.021864397451281548,10,500
85,7.262302190065384,0.024978015571832657,10,500
86,7.262302190065384,0.028343861922621727,10,500
87,7.262302190065384,0.021452883258461952,10,500
88,7.262302190065384,0.023881083354353905,10,500
89,7.262302190065384,0.030887410044670105,10,500
90,7.262302190065384,0.041214220225811005,10,500
91,7.262302190065384,0.042086001485586166,10,500
92,7.262302190065384,0.04585389792919159,10,500
93,7.262302190065384,0.04028499871492386,10,500
94,7.262302190065384,0.03629462420940399,10,500
95,7.262302190065384,0.028252622112631798,10,500
96,7.262302190065384,0.02396140992641449,10,500
97,7.262302190065384,0.02269044518470764,10,500
98,7.262302190065384,0.03205028176307678,10,500
99,7.262302190065384,0.02912123315036297,10,500
100,7.262302190065384,0.015917791053652763,10,500
101,7.262302190065384,0.02450018748641014,10,500
102,7.262302190065384,0.02136692777276039,10,500
103,7.262302190065384,0.019356902688741684,10,500
104,7.262302190065384,0.017185673117637634,10,500
105,7.262302190065384,0.02216891571879387,10,500
106,7.262302190065384,0.030684668570756912,10,500
107,7.262302190065384,0.03381160646677017,10,500
108,7.262302190065384,0.030533045530319214,10,500
109,7.262302190065384,0.02526009827852249,10,500
110,7.262302190065384,0.02939145267009735,10,500
111,7.262302190065384,0.024151813238859177,10,500
112,7.262302190065384,0.02484843134880066,10,500
113,7.262302190065384,0.023493073880672455,10,500
114,7.262302190065384,0.019858453422784805,10,500
115,7.262302190065384,0.027594180777668953,10,500
116,7.262302190065384,0.02100224979221821,10,500
117,7.262302190065384,0.029122885316610336,10,500
118,7.262302190065384,0.022870531305670738,10,500
119,7.262302190065384,0.024631071835756302,10,500
120,7.262302190065384,0.02011198177933693,10,500
121,7.262302190065384,0.019249163568019867,10,500
122,7.262302190065384,0.02423110604286194,10,500
123,7.262302190065384,0.028189998120069504,10,500
124,7.262302190065384,0.02532915212213993,10,500
125,7.262302190065384,0.025425594300031662,10,500
126,7.262302190065384,0.01909833773970604,10,500
127,7.262302190065384,0.028135893866419792,10,500
128,7.262302190065384,0.022695651277899742,10,500
129,7.262302190065384,0.020308058708906174,10,500
130,7.262302190065384,0.02118823677301407,10,500
131,7.262302190065384,0.01954474113881588,10,500
132,7.262302190065384,0.019061658531427383,10,500
133,7.262302190065384,0.01966228149831295,10,500
134,7.262302190065384,0.017741387709975243,10,500
135,7.262302190065384,0.015304533764719963,10,500
136,7.262302190065384,0.01335228979587555,10,500
137,7.262302190065384,0.015412366949021816,10,500
138,7.262302190065384,0.01995140127837658,10,500
139,7.262302190065384,0.021893741562962532,10,500
140,7.262302190065384,0.027515189722180367,10,500
141,7.262302190065384,0.024844031780958176,10,500
142,7.262302190065384,0.024736622348427773,10,500
143,7.262302190065384,0.017749981954693794,10,500
144,7.262302190065384,0.029636554419994354,10,500
145,7.262302190065384,0.029848255217075348,10,500
146,7.262302190065384,0.02542232908308506,10,500
147,7.262302190065384,0.033781006932258606,10,500
148,7.262302190065384,0.02958368882536888,10,500
149,7.262302190065384,0.022244993597269058,10,500
150,7.262302190065384,0.03430669382214546,10,500
151,7.262302190065384,0.022188980132341385,10,500
152,7.262302190065384,0.02580917254090309,10,500
153,7.262302190065384,0.021900787949562073,10,500
154,7.262302190065384,0.02238629199564457,10,500
155,7.262302190065384,0.02305060438811779,10,500
156,7.262302190065384,0.029813870787620544,10,500
157,7.262302190065384,0.020042739808559418,10,500
158,7.262302190065384,0.03153970465064049,10,500
159,7.262302190065384,0.02465391904115677,10,500
160,7.262302190065384,0.02204245515167713,10,500
161,7.262302190065384,0.023268528282642365,10,500
162,7.262302190065384,0.02335255593061447,10,500
163,7.262302190065384,0.025120427832007408,10,500
164,7.262302190065384,0.018979094922542572,10,500
165,7.262302190065384,0.021271631121635437,10,500
166,7.262302190065384,0.020474523305892944,10,500
167,7.262302190065384,0.015383479185402393,10,500
168,7.262302190065384,0.028146596625447273,10,500
169,7.262302190065384,0.022280240431427956,10,500
170,7.262302190065384,0.018767807632684708,10,500
171,7.262302190065384,0.02208418771624565,10,500
172,7.262302190065384,0.021451888605952263,10,500
173,7.262302190065384,0.019112281501293182,10,500
174,7.262302190065384,0.01730332337319851,10,500
175,7.262302190065384,0.016671057790517807,10,500
176,7.262302190065384,0.010697541758418083,10,500
177,7.262302190065384,0.01720111444592476,10,500
178,7.262302190065384,0.01614919677376747,10,500
179,7.262302190065384,0.019079158082604408,10,500
180,7.262302190065384,0.030011335387825966,10,500
181,7.262302190065384,0.022656282410025597,10,500
182,7.262302190065384,0.02201610431075096,10,500
183,7.262302190065384,0.026287978515028954,10,500
184,7.262302190065384,0.024731425568461418,10,500
185,7.262302190065384,0.019306421279907227,10,500
186,7.262302190065384,0.019833799451589584,10,500
187,7.262302190065384,0.011600220575928688,10,500
188,7.262302190065384,0.011014670133590698,10,500
189,7.262302190065384,0.0215543694794178,10,500
190,7.262302190065384,0.018992356956005096,10,500
191,7.262302190065384,0.021959569305181503,10,500
192,7.262302190065384,0.01675359345972538,10,500
193,7.262302190065384,0.015323908068239689,10,500
194,7.262302190065384,0.012629132717847824,10,500
195,7.262302190065384,0.012641814537346363,10,500
196,7.262302190065384,0.011085815727710724,10,500
197,7.262302190065384,0.012998102232813835,10,500
