x,y,fitness,is_mean
0.2830601401278668,0.10071000256596832,-0.5563850533820357,False
0.28622355695951085,0.09564779980015954,-0.528311285804247,False
0.29686168976817257,0.10975819921476511,-0.5411949545995142,False
0.3223000680724882,0.06399446217784516,-0.6183415432518636,False
0.29307306165928715,0.09229097860614731,-0.503840619916302,False
0.3045543231485138,0.07870246670414009,-0.5033873815414547,False
0.3314662217059235,0.0685427260540916,-0.6177305807677931,False
0.3107565106778389,0.09841303609145302,-0.4753964099434381,False
0.32334466728459144,0.07887309459038484,-0.52380189620248,False
0.30408911774267744,0.05117931456004543,-0.6547856081349932,False
0.29063263157225566,0.08725507601650098,-0.503979218107479,False
0.30673755334346187,0.08298611424629368,-0.4929378437670268,False
0.32738046252195313,0.06085059172182106,-0.6670396144474986,False
0.3050137428642247,0.08498149184306025,-0.4894891932690713,False
0.2968069912545722,0.10677533143763979,-0.5293781646329265,False
0.3250890165784338,0.08676009091769167,-0.491311987442675,False
0.3406201803247734,0.055386688553687016,-0.8024471465757251,False
0.3090200398567118,0.08809644043623106,-0.4829247842564518,False
0.2931173854024115,0.08694564899426405,-0.49978867784174313,False
0.289749885108165,0.09378214911431482,-0.5141125196939351,False
0.3277063120693921,0.08644794149922239,-0.495841761198315,False
0.2766638374972166,0.06471792143825489,-0.5371981660675537,False
0.3190586014584903,0.08204390247560356,-0.5027051705842246,False
0.26191200142005944,0.10346711727905175,-0.6663601495062217,False
0.31155201685546136,0.06730840161574683,-0.5625041120777327,False
0.3266036279027011,0.06979043211015448,-0.5894724086384436,False
0.297082452336829,0.08795642298890288,-0.4941021726861753,False
0.3403888149133795,0.11014428055052986,-0.43835905839252626,False
0.31546363347663425,0.08978080377396358,-0.4780699808482939,False
0.32303569846551977,0.05962898522124702,-0.6582960295290893,False
0.32045167633971733,0.0687990299427856,-0.5766408078610378,False
0.3147405410389201,0.0776831522064447,-0.515284364049045,False
0.3179450006878927,0.08374327941365939,-0.49528650574716426,False
0.25526516132808547,0.08480929597456859,-0.5932382740427999,False
0.32041668415925634,0.08949219920800817,-0.4791906294379486,False
0.30735652792054474,0.11047001357566039,-0.5053613104305791,False
0.3146159448934969,0.0893474340846175,-0.4790360875601644,False
0.327472323995873,0.08803078410581491,-0.48918566166680577,False
0.29340739259249826,0.03891210789989712,-0.7218286302633372,False
0.30078847427176714,0.09501651593811088,-0.4909604696931383,False
0.30296343823930544,0.09572206154741486,-0.4874085614296813,False
0.3117637123801905,0.10426039547769823,-0.4786588907942128,False
0.30397844757730724,0.08987250537236818,-0.485086289409086,False
0.3180270145608487,0.10800507827469669,-0.46979846008882864,False
0.2792269896083481,0.07363324835823071,-0.5213924897774728,False
0.32403558338240507,0.10878185318337567,-0.45835884549110745,False
0.31336556002282373,0.07653912795180684,-0.518377416279522,False
0.3224327817512,0.09690620534358747,-0.4640770274255465,False
0.3028483046522031,0.08746460430223829,-0.4878288545761833,False
0.32985791600449543,0.11482429338527012,-0.4527121036784881,False
0.3091555322267043,0.08167215125262466,-0.49660095849825947,True
