nozc,nozw,fitness,is_mean
-0.6657503247261047,1.676078200340271,2.6315560340881348,False
-0.6657769083976746,1.676317572593689,2.6315557956695557,False
-0.6655489206314087,1.676070213317871,2.6315560340881348,False
-0.6654844880104065,1.67603600025177,2.6315555572509766,False
-0.6656649112701416,1.676210880279541,2.6315560340881348,False
-0.6656118035316467,1.676146388053894,2.6315560340881348,False
-0.6656727194786072,1.6760576963424683,2.6315560340881348,False
-0.6657151579856873,1.6760914325714111,2.6315560340881348,False
-0.6657242774963379,1.676183819770813,2.6315560340881348,False
-0.6657963395118713,1.676151990890503,2.6315560340881348,False
-0.6655664443969727,1.6759543418884277,2.6315557956695557,False
-0.6658695340156555,1.6761332750320435,2.6315557956695557,False
-0.6657521724700928,1.6762350797653198,2.6315560340881348,False
-0.6655416488647461,1.6761090755462646,2.6315560340881348,False
-0.6656866669654846,1.6761298179626465,2.6315560340881348,False
-0.6656481027603149,1.6761335134506226,2.6315560340881348,False
-0.6659218072891235,1.676114797592163,2.6315555572509766,False
-0.6656927466392517,1.6758983135223389,2.6315560340881348,False
-0.6657706499099731,1.6761630773544312,2.6315560340881348,False
-0.6656114459037781,1.676024317741394,2.6315560340881348,False
-0.6657247543334961,1.6760197877883911,2.6315560340881348,False
-0.6659556031227112,1.675978422164917,2.6315553188323975,False
-0.665700376033783,1.6761234998703003,2.6315560340881348,False
-0.6656683087348938,1.6759309768676758,2.6315560340881348,False
-0.6657626628875732,1.6759299039840698,2.6315560340881348,False
-0.6657788753509521,1.6761696338653564,2.6315560340881348,False
-0.6656839847564697,1.676118016242981,2.6315560340881348,False
-0.6657770872116089,1.6761009693145752,2.6315560340881348,False
-0.6657242774963379,1.676080584526062,2.6315560340881348,False
-0.6655606031417847,1.6761497259140015,2.6315560340881348,False
-0.6657005548477173,1.6760667562484741,2.6315560340881348,False
-0.6656435132026672,1.6761095523834229,2.6315560340881348,False
-0.6656627058982849,1.6760143041610718,2.6315560340881348,False
-0.6656249761581421,1.6760027408599854,2.6315560340881348,False
-0.6656959652900696,1.6759874820709229,2.6315560340881348,False
-0.6655530333518982,1.6762256622314453,2.6315557956695557,False
-0.665552020072937,1.6760296821594238,2.6315560340881348,False
-0.6656590700149536,1.6760543584823608,2.6315560340881348,False
-0.6656379103660583,1.6761497259140015,2.6315560340881348,False
-0.6655129194259644,1.6760618686676025,2.6315557956695557,False
-0.665873646736145,1.675995111465454,2.6315557956695557,False
-0.6656628847122192,1.676176905632019,2.6315560340881348,False
-0.665745735168457,1.6761534214019775,2.6315560340881348,False
-0.6657133102416992,1.6761313676834106,2.6315560340881348,False
-0.6656879782676697,1.675985336303711,2.6315560340881348,False
-0.6657827496528625,1.676226019859314,2.6315560340881348,False
-0.6654723286628723,1.676210641860962,2.6315555572509766,False
-0.6656355261802673,1.676088809967041,2.6315560340881348,False
-0.6658226251602173,1.6760846376419067,2.6315560340881348,False
-0.6657390594482422,1.6759718656539917,2.6315560340881348,False
-0.66568017,1.6760874,2.631556140387572,True
