nozc,nozw,fitness,is_mean
-0.5661407709121704,1.6894903182983398,2.5284743309020996,False
-0.6391104459762573,1.6882202625274658,2.6237382888793945,False
-0.5394054055213928,1.66316819190979,2.46626353263855,False
-0.7145458459854126,1.6701589822769165,2.6059231758117676,False
-0.5561414361000061,1.4953835010528564,2.3315389156341553,False
-0.5813302397727966,1.6190863847732544,2.5369246006011963,False
-0.7251346111297607,1.6539160013198853,2.5934367179870605,False
-0.7659605741500854,1.8653899431228638,2.3403754234313965,False
-0.6212014555931091,1.699939250946045,2.6090245246887207,False
-0.6150451898574829,1.5786075592041016,2.548959255218506,False
-0.7111080884933472,1.457602620124817,2.3939695358276367,False
-0.609909176826477,1.6021149158477783,2.5656981468200684,False
-0.6984033584594727,1.8040728569030762,2.5384981632232666,False
-0.6784055829048157,1.7389514446258545,2.6094913482666016,False
-0.6257044076919556,1.5818562507629395,2.56329083442688,False
-0.691000759601593,1.7655776739120483,2.583137035369873,False
-0.6991451382637024,1.5863193273544312,2.585118055343628,False
-0.6231474876403809,1.7818461656570435,2.564889430999756,False
-0.6959412693977356,1.745172381401062,2.5951766967773438,False
-0.6757644414901733,1.7654870748519897,2.5913007259368896,False
-0.8371813893318176,1.5181689262390137,2.2810981273651123,False
-0.6569029688835144,1.7406171560287476,2.611499309539795,False
-0.4623583257198334,1.7337738275527954,2.199505090713501,False
-0.7735967636108398,1.5622786283493042,2.4754836559295654,False
-0.6513904333114624,1.6864186525344849,2.629061460494995,False
-0.6945396065711975,1.7712081670761108,2.575554370880127,False
-0.60480797290802,1.6602530479431152,2.5902090072631836,False
-0.5554258227348328,1.7001084089279175,2.504138469696045,False
-0.6527149677276611,1.7193838357925415,2.621427297592163,False
-0.6525830626487732,1.5753576755523682,2.5748589038848877,False
-0.6991797089576721,1.6492786407470703,2.6176373958587646,False
-0.6790298819541931,1.6819285154342651,2.6293184757232666,False
-0.7523544430732727,1.6724292039871216,2.5495548248291016,False
-0.5607070922851562,1.623075008392334,2.5003037452697754,False
-0.7423766255378723,1.7472459077835083,2.5322999954223633,False
-0.6229811310768127,1.575040578842163,2.5533103942871094,False
-0.6682983636856079,1.5898914337158203,2.59368896484375,False
-0.7187127470970154,1.794034481048584,2.5265021324157715,False
-0.6300625801086426,1.6113150119781494,2.59320330619812,False
-0.6930659413337708,1.5910409688949585,2.591609239578247,False
-0.6834548711776733,1.7428429126739502,2.6048038005828857,False
-0.6170927286148071,1.6285674571990967,2.592158555984497,False
-0.570531964302063,1.5886234045028687,2.4928956031799316,False
-0.7620765566825867,1.8312468528747559,2.399221658706665,False
-0.6302637457847595,1.7790433168411255,2.572667360305786,False
-0.6647670865058899,1.5432144403457642,2.5397400856018066,False
-0.7202116847038269,1.6967058181762695,2.594602584838867,False
-0.589701235294342,1.6375404596328735,2.5609290599823,False
-0.49125581979751587,1.549600601196289,2.2558178901672363,False
-0.6958026885986328,1.8797656297683716,2.4357051849365234,False
-0.67104053,1.6903623,2.6301056420380355,True
