nozc,nozw,fitness,is_mean
-0.5948703289031982,1.6429417133331299,2.5711123943328857,False
-0.728567898273468,1.681606411933899,2.587297201156616,False
-0.6060713529586792,1.7620011568069458,2.564011335372925,False
-0.6650444269180298,1.621240258216858,2.616133451461792,False
-0.7819579243659973,1.7842650413513184,2.405845880508423,False
-0.8513451814651489,1.6433075666427612,2.264756202697754,False
-0.6158739924430847,1.6287802457809448,2.5909838676452637,False
-0.6780427694320679,1.8074243068695068,2.5485968589782715,False
-0.6436588168144226,1.7565019130706787,2.5978503227233887,False
-0.8056175708770752,1.6359364986419678,2.4230310916900635,False
-0.6766613721847534,1.6987580060958862,2.627286911010742,False
-0.601502001285553,1.4986755847930908,2.411667823791504,False
-0.6818726062774658,1.5434004068374634,2.5425338745117188,False
-0.46329542994499207,1.6680803298950195,2.222576379776001,False
-0.6161282062530518,1.5723477602005005,2.5431320667266846,False
-0.5107882022857666,1.7369554042816162,2.3705461025238037,False
-0.742804765701294,1.701311707496643,2.5588347911834717,False
-0.6469984650611877,1.6159987449645996,2.6074774265289307,False
-0.8903723955154419,1.6129589080810547,2.1062772274017334,False
-0.6324918866157532,1.5706908702850342,2.5568809509277344,False
-0.7342549562454224,1.637897253036499,2.579061985015869,False
-0.6312717795372009,1.4056737422943115,2.231827974319458,False
-0.715708315372467,1.6818995475769043,2.6034252643585205,False
-0.8297501802444458,1.637817621231079,2.3453526496887207,False
-0.8378010392189026,1.6772161722183228,2.305027484893799,False
-0.5647338032722473,1.527073621749878,2.403027057647705,False
-0.6851986646652222,1.6009901762008667,2.6016957759857178,False
-0.7515391111373901,1.831937313079834,2.4219613075256348,False
-0.6610004901885986,1.7715688943862915,2.5889766216278076,False
-0.6615996360778809,1.66371750831604,2.6305224895477295,False
-0.5941246747970581,1.5873810052871704,2.5311009883880615,False
-0.6652032136917114,1.7924691438674927,2.568783760070801,False
-0.558329701423645,1.7520991563796997,2.489046335220337,False
-0.47646650671958923,1.727211594581604,2.257385730743408,False
-0.7042171359062195,1.748950719833374,2.5851430892944336,False
-0.7964615821838379,1.6262027025222778,2.4487597942352295,False
-0.5147863030433655,1.7496646642684937,2.3755438327789307,False
-0.719680905342102,1.6024295091629028,2.581973075866699,False
-0.5962380170822144,1.7639366388320923,2.549697160720825,False
-0.6784506440162659,1.6467844247817993,2.626180648803711,False
-0.6645742058753967,1.7796165943145752,2.581491231918335,False
-0.6472370624542236,1.823626160621643,2.532494306564331,False
-0.6587472558021545,1.6799046993255615,2.631009101867676,False
-0.7463447451591492,1.6827867031097412,2.5585389137268066,False
-0.7960284948348999,1.6379945278167725,2.4504008293151855,False
-0.622917652130127,1.6572484970092773,2.6093251705169678,False
-0.6397556662559509,1.5774565935134888,2.569880723953247,False
-0.7432461977005005,1.7379628419876099,2.5375983715057373,False
-0.6823847889900208,1.6503533124923706,2.6260409355163574,False
-0.7650396823883057,1.5379786491394043,2.4690749645233154,False
-0.66833836,1.659921,2.6302435253383303,True
