x,y,fitness,is_mean
0.13823839854330802,0.00874893657189145,0.7533679204640914,False
0.14312866261555526,0.0016912625925305878,0.769552005325302,False
0.14349621720009537,0.017980728557898455,0.7342801674533995,False
0.1408369699908027,0.011650678877674077,0.7448595086653188,False
0.1465323594609644,0.010018136071150823,0.7415255002631308,False
0.14034569125312873,0.0018824815741591734,0.7707409274396276,False
0.14505326341018218,0.010213785892702547,0.7426555862987141,False
0.1386824736216987,0.011137482250595458,0.7484213443197497,False
0.14033521179086114,0.008614003385467157,0.7513001178017119,False
0.14491958316416842,0.005493642650509757,0.7552124588203145,False
0.14661863089296404,0.005265174641733027,0.7546070510078626,False
0.1400307827833777,0.01805792787518419,0.7397875192061313,False
0.1469269833842205,0.01102578765623516,0.7388886296532734,False
0.1389604458750259,0.008610743489676657,0.7528365345623484,False
0.14286613689349945,0.010794326218750578,0.7439259873584262,False
0.14223376264350038,0.010530985354112036,0.7451708662684503,False
0.14175796215458636,0.005094537278305046,0.7590817432540361,False
0.14059398307672322,0.01417336164491337,0.7417072096086764,False
0.13731232844881167,0.009919504190133363,0.7522137473587681,False
0.1394257371407847,0.011078745875098075,0.7475783433433395,False
0.14108663203848848,0.016341434465463635,0.7390023855970518,False
0.14453545757399783,0.0055960393306702895,0.7552116314645051,False
0.1451697527339596,0.007665417513046908,0.7487144495714878,False
0.1403609618790995,0.011858757162062928,0.7451296662314458,False
0.14068938390374064,0.014089499397363222,0.7416683003526806,False
0.13960003937207482,0.008265272996201762,0.7528834361924814,False
0.1400551711242289,0.008470641586174346,0.7519257863050324,False
0.14681848448790286,0.013072208728103604,0.7351156054937901,False
0.14917141124397268,0.019385878730782482,0.7247308155747535,False
0.13861300070091095,0.010921057823368139,0.7488641283695874,False
0.13805252559836792,0.007654036937454065,0.7559596260006134,False
0.14015644725605933,0.006577073183818205,0.7564049478000845,False
0.13853144223871453,0.010093911462910188,0.7504037061091413,False
0.13789642940302604,0.013894066214167668,0.7458453982653539,False
0.1390481931444796,0.021473646679575464,0.7416956513562286,False
0.14084488244848992,0.010927216109046067,0.7460864414941063,False
0.13759353479236197,0.01722249504548731,0.744037145392116,False
0.14689672549739421,0.011793637692181355,0.7373598395648339,False
0.13739527962168785,0.011461363003042015,0.749586757331227,False
0.13826352449512347,0.01628349894634014,0.7433925139515809,False
0.1457012702332194,0.011017447159786524,0.7402536152018495,False
0.13319769359472847,0.0068611526578774475,0.7631847074881288,False
0.1452334466637331,0.015322408433186472,0.7339555495328286,False
0.14685692577024467,0.004516529494624597,0.756924811712977,False
0.143745575180041,0.014562045367294055,0.7368935489994509,False
0.13619509707229904,0.010619315587060406,0.7524470654892355,False
0.14363882261502067,0.00949107066328876,0.7457667449177331,False
0.13544838029395886,0.009395014129123273,0.7554619900677771,False
0.14132289751388816,0.010079318073158133,0.7471132011671509,False
0.14041306680293766,0.008943061174495205,0.7504949490942157,False
0.14258384336721672,0.010649767773187255,0.7445334502866504,True
