x,y,fitness,is_mean
0.10538913798929371,0.0017773981860754922,0.809032499618009,False
0.07138534990149659,0.0958324925984819,1.6856386694534842,False
0.04132990551300743,0.12571429561540776,2.456800490064142,False
0.06644818509413057,-0.08555756153615192,1.681031675523514,False
0.08514566131561693,-0.07284754806507812,1.4785167156509682,False
0.0331287214040567,0.0204197403775433,0.9721749196183308,False
0.11589098555470462,-0.0441017425950244,1.112647180779348,False
0.14322795242685282,0.06856229496716529,0.964919839033037,False
0.17164577684888999,0.02880018822302112,0.6862145545990768,False
0.16703247986706235,-0.12378055084367234,2.9945292692973537,False
0.060593961491751974,-0.059601415574918354,1.2828315116510802,False
0.0882670419983008,-0.04089096119755597,1.0682510097044668,False
0.07020055684584747,0.11443803230683594,2.063769133664339,False
0.06997506395026945,0.021480685805373195,0.8924498717988294,False
0.06601530659147269,7.827320737684683e-05,0.8741590313852194,False
0.08110022777580676,0.023666750811708666,0.8735819056337158,False
0.154490231463507,0.09957500654940685,1.2880534872024199,False
0.10032012816186939,0.03260699496137616,0.8602419563586621,False
0.007862770240246397,-0.0102779483390743,0.9950273701320849,False
0.14024524974645788,0.05010613535155748,0.8318217945716668,False
0.09411549034280504,0.05139917961906872,1.0016042765021869,False
0.11178778666287856,0.07127169449055547,1.1343731759628275,False
0.09903749115115555,-0.027232646251909774,0.9489375357332762,False
0.10198008443877131,-0.1902388759020271,4.832033117983102,False
0.10495827969084998,-0.23568105153337726,6.887055069553316,False
-0.02838614440154165,0.023884810354640917,1.1108422576233614,False
0.11094978232981702,-0.07830348107188867,1.6114879424314594,False
0.035639043081259876,0.08204856505192708,1.5825074281315676,False
0.05007735100428172,0.1372753629755606,2.718584230116325,False
0.0805977980115117,0.021116287900707537,0.8666756761014045,False
0.1830770986773198,0.003579967402898467,0.7569869603214117,False
0.017265002722176404,-0.011661228149719174,0.9800705807796342,False
0.07846496480773073,-0.09111108872376618,1.7953300797478966,False
0.06452364496761731,-0.05170000032352313,1.1871868516184705,False
0.13923667792738653,-0.0025236906526561152,0.7889206866633964,False
0.0628166838500111,-0.01143677558599826,0.9019753489358159,False
0.09484428646823698,0.03433317803339046,0.8835069693151778,False
0.017431608272203455,-0.07065351797339574,1.4689356070310096,False
0.1506520983329146,-0.030818203631135875,1.0077694428831059,False
-0.00897519215835342,0.023381155117305534,1.0723227392876133,False
0.11005339981726134,-0.10161820471916519,2.085455229673838,False
0.09524689310352649,0.041851955083722754,0.9260309224133783,False
0.10442022443821955,0.035293357292150836,0.8615492420720177,False
-0.008179246853426886,0.016241981935840713,1.0425887210932043,False
0.06156170613299851,-0.03527831554758118,1.0332985377985713,False
0.13583068209323512,0.08893204347305413,1.2435608189420153,False
0.19431362900827792,0.07852032737795026,0.815289002949984,False
0.07377251001072287,0.017614455342550545,0.8727132971551593,False
0.12926378305833014,0.0029564565803283658,0.7770951500393755,False
0.08899748668481364,0.04743364279538781,0.9860540086592894,False
0.08071933613205384,-0.004714828073343073,0.8576892156462151,True
