x,y,fitness,is_mean
0.16695291462132697,0.10628667339685426,1.308833540285684,False
0.21286254706219093,0.0003731810877198108,0.8215213088482134,False
0.14044717629402814,-0.05959492024148924,1.3680025250574706,False
0.2134660549989352,0.022024294772674667,0.6740651062937301,False
0.045359720878460824,0.010590022937279744,0.9186184499880525,False
0.13823174028819105,0.1438787761736013,2.2994188422083695,False
0.08761891599885392,-0.04658129201034933,1.1268362754379813,False
0.26518311322975585,0.13005906593402816,0.8968065636105678,False
0.1480829904196585,0.004506282471088925,0.75611620863513,False
0.23401447772223521,-0.10249717760671191,3.0598031143717788,False
0.0776184315446636,0.026686586250234883,0.8934794389756966,False
0.2929546016318559,0.016901898869198975,0.9749167239060827,False
0.20148451954481125,0.11598308924277985,1.2059481198341269,False
0.32811673246824863,0.007993326017277251,1.4447834786737612,False
0.19404967012589405,0.15943219296511818,2.132517721895485,False
0.09901859419649256,0.10927833914800697,1.8012683403102423,False
0.13082795080504298,0.050877739667554815,0.8694458769460228,False
0.1797964012883508,-0.016068878852165416,0.9069475930119859,False
0.13305092807987687,0.06185841347435328,0.9465747259628121,False
0.25795931459238247,0.03621879239038778,0.6425801839428879,False
0.19953867400388814,0.08046611139941702,0.8059840720102567,False
0.1337758408525183,0.09110440504720159,1.2862917081648708,False
0.2468363346828583,0.2087714968619807,2.753020255565386,False
0.1713697025088886,0.015490871750950711,0.7058844590543125,False
0.24365610282732555,0.09611753330077188,0.7071067317385096,False
0.16133336807481966,0.018957826278221106,0.7083610994822052,False
0.2292732497842274,-0.007835212924811513,0.9588530704808746,False
0.16919620570371555,0.05006467160023428,0.7361907945263191,False
0.2579845253251739,0.0062415048716680105,0.9143709815653642,False
0.07880582699797316,-0.07658283690572949,1.5340700227500963,False
0.11560785776464656,-0.038489303710032466,1.0510381759049225,False
0.18535222062596032,-0.030643233022698682,1.0861338278913872,False
0.15074877366617678,-0.004457949219998002,0.7951199662300671,False
0.1673040041325192,0.12789636228095602,1.6914981598138674,False
0.23690021369859893,0.04542705032822742,0.593758861077358,False
0.16600870985162006,0.017059557638131228,0.7065650737154835,False
0.21580264359490636,0.081286464942518,0.7354833650735743,False
0.1378161361618679,0.04671179716019427,0.8201925934698095,False
0.06685972420069666,0.057773971668222436,1.1548797395102526,False
0.24322578014797902,0.02672855234374653,0.6778791872503379,False
0.3097869233880842,-0.011222315245135006,1.6253691281062363,False
0.20883920276489537,0.04214726905322969,0.6261504820825101,False
0.18878091724562546,0.037191855222665104,0.6583177738926909,False
0.20187391033922789,0.097939075402018,0.964029111467604,False
0.2820867803378283,0.0442667724653077,0.6400520197668721,False
0.24658211518766673,0.00010742710713858988,0.9360306041711097,False
0.2434660600088695,-0.003694451979993671,0.9688678882039811,False
0.26396412300578376,0.18396296991943767,1.8478757731949529,False
0.18740558877395314,-0.09400285806024387,2.327602996950665,False
0.1605135970293305,0.12217508927904287,1.6342353790966315,False
0.19511254495957708,0.044408826720694336,0.6518632757695406,True
