nozc,nozw,fitness,is_mean
-0.666053831577301,1.6760934591293335,2.63155460357666,False
-0.6648452281951904,1.6743704080581665,2.6315314769744873,False
-0.6667352914810181,1.674441933631897,2.6315338611602783,False
-0.6660102009773254,1.6771986484527588,2.6315481662750244,False
-0.6661723256111145,1.6749316453933716,2.6315479278564453,False
-0.6662944555282593,1.6766034364700317,2.6315503120422363,False
-0.6667182445526123,1.6767243146896362,2.6315414905548096,False
-0.6648232936859131,1.6774342060089111,2.6315410137176514,False
-0.6662569642066956,1.6753075122833252,2.6315503120422363,False
-0.6649470329284668,1.675920844078064,2.631549835205078,False
-0.6667266488075256,1.6766561269760132,2.6315417289733887,False
-0.6662505865097046,1.6750258207321167,2.6315481662750244,False
-0.665461003780365,1.6775559186935425,2.631545305252075,False
-0.6659289598464966,1.6771680116653442,2.631549119949341,False
-0.6666693687438965,1.6777273416519165,2.6315295696258545,False
-0.6644864678382874,1.6767337322235107,2.631539821624756,False
-0.6664434671401978,1.6756149530410767,2.631549596786499,False
-0.6653199791908264,1.6757378578186035,2.631553888320923,False
-0.6660062670707703,1.674963116645813,2.63154935836792,False
-0.6659073829650879,1.6761866807937622,2.6315555572509766,False
-0.6644184589385986,1.6761952638626099,2.6315391063690186,False
-0.6657906770706177,1.6755692958831787,2.6315548419952393,False
-0.665679931640625,1.6768603324890137,2.6315531730651855,False
-0.6673206686973572,1.673449993133545,2.631500244140625,False
-0.6655510067939758,1.6755224466323853,2.631554126739502,False
-0.6655192375183105,1.677438735961914,2.631546974182129,False
-0.6650221347808838,1.6777243614196777,2.631539821624756,False
-0.6646069288253784,1.676769733428955,2.631542444229126,False
-0.6656496524810791,1.6770379543304443,2.631551742553711,False
-0.6660071611404419,1.6742461919784546,2.6315391063690186,False
-0.6682423949241638,1.675401210784912,2.631486415863037,False
-0.6676282286643982,1.67676842212677,2.6315109729766846,False
-0.6665555834770203,1.6783405542373657,2.631519317626953,False
-0.6641274690628052,1.674805760383606,2.6315183639526367,False
-0.6673630475997925,1.6741185188293457,2.63151216506958,False
-0.6666310429573059,1.6764187812805176,2.6315455436706543,False
-0.6642727851867676,1.6746082305908203,2.6315202713012695,False
-0.6655621528625488,1.6766531467437744,2.631554365158081,False
-0.6664468050003052,1.6769495010375977,2.631545066833496,False
-0.666217029094696,1.675667643547058,2.6315526962280273,False
-0.6666200160980225,1.6745237112045288,2.6315371990203857,False
-0.6655476689338684,1.6758835315704346,2.6315557956695557,False
-0.665097177028656,1.676308035850525,2.6315524578094482,False
-0.6648293137550354,1.677607774734497,2.6315388679504395,False
-0.6654546856880188,1.6751446723937988,2.6315507888793945,False
-0.6645596027374268,1.6754714250564575,2.6315393447875977,False
-0.6664900779724121,1.6747270822525024,2.6315419673919678,False
-0.6663572788238525,1.6747832298278809,2.631544351577759,False
-0.6659975051879883,1.675747036933899,2.63155460357666,False
-0.6658915281295776,1.674316167831421,2.6315407752990723,False
-0.66578186,1.6760261,2.631556036172541,True
