nozc,nozw,fitness,is_mean
-0.5807296633720398,1.6303181648254395,2.5425570011138916,False
-0.6273821592330933,1.6685086488723755,2.615290880203247,False
-0.668681800365448,1.6609036922454834,2.630382776260376,False
-0.5985851287841797,1.6332942247390747,2.5720276832580566,False
-0.7157060503959656,1.5314784049987793,2.516359806060791,False
-0.6441391706466675,1.6445099115371704,2.6204800605773926,False
-0.48152226209640503,1.8317501544952393,2.1880805492401123,False
-0.6568001508712769,1.6015905141830444,2.60099720954895,False
-0.8051526546478271,1.565592885017395,2.405240535736084,False
-0.74050372838974,1.6997305154800415,2.5634663105010986,False
-0.6068600416183472,1.4825880527496338,2.386643409729004,False
-0.5684002041816711,1.7602590322494507,2.5047552585601807,False
-0.615965723991394,1.7626488208770752,2.574373245239258,False
-0.614280641078949,1.6736699342727661,2.6034276485443115,False
-0.6329261660575867,1.6134313344955444,2.5969696044921875,False
-0.7223767042160034,1.6194722652435303,2.5879995822906494,False
-0.7329650521278381,1.5972625017166138,2.564279794692993,False
-0.5983233451843262,1.7510662078857422,2.561553478240967,False
-0.7353987693786621,1.557478427886963,2.5296454429626465,False
-0.5486249923706055,1.5057185888290405,2.335578680038452,False
-0.759943425655365,1.8028874397277832,2.440416097640991,False
-0.7293401956558228,1.8375264406204224,2.4562315940856934,False
-0.642781674861908,1.762200951576233,2.593268394470215,False
-0.6185784339904785,1.6056344509124756,2.578239917755127,False
-0.4437065124511719,1.5244147777557373,2.0697498321533203,False
-0.5648539662361145,1.605202078819275,2.496450424194336,False
-0.7077389359474182,1.7525231838226318,2.5788397789001465,False
-0.623835027217865,1.656816840171814,2.61004900932312,False
-0.7665248513221741,1.561340093612671,2.4879674911499023,False
-0.5661371946334839,1.6660271883010864,2.5275018215179443,False
-0.6161247491836548,1.7569552659988403,2.5786616802215576,False
-0.6606319546699524,1.709539771080017,2.6260554790496826,False
-0.7283912301063538,1.776936650276184,2.530043125152588,False
-0.746241569519043,1.5590213537216187,2.5177793502807617,False
-0.6644725203514099,1.69514000415802,2.6297831535339355,False
-0.6675056219100952,1.9089035987854004,2.403611898422241,False
-0.6579147577285767,1.7610955238342285,2.5975165367126465,False
-0.5775290131568909,1.5670912265777588,2.482158899307251,False
-0.528537929058075,1.6398240327835083,2.4318251609802246,False
-0.7161815762519836,1.667445182800293,2.604267120361328,False
-0.7199954986572266,1.8041678667068481,2.513230085372925,False
-0.6523755192756653,1.5929338932037354,2.5920777320861816,False
-0.5482481718063354,1.6082671880722046,2.4633703231811523,False
-0.5957865118980408,1.6741715669631958,2.580076217651367,False
-0.7020663619041443,1.78086256980896,2.5597920417785645,False
-0.588817298412323,1.6938968896865845,2.5692150592803955,False
-0.7148554921150208,1.6725022792816162,2.6054539680480957,False
-0.8170057535171509,1.8516312837600708,2.210052490234375,False
-0.6020824313163757,1.6276534795761108,2.5737693309783936,False
-0.7984971404075623,1.675004482269287,2.43708872795105,False
-0.6483484,1.6724505,2.628173690067717,True
