nozc,nozw,fitness,is_mean
-0.5727596282958984,1.3661878108978271,2.0462634563446045,False
-0.5156019926071167,1.4342623949050903,2.12039852142334,False
-0.648253321647644,1.6546448469161987,2.6253912448883057,False
-0.645104706287384,1.717093586921692,2.6199886798858643,False
-0.7741410136222839,1.7444950342178345,2.464512825012207,False
-0.5626164078712463,1.6225026845932007,2.5039045810699463,False
-0.787448525428772,1.5521719455718994,2.4389731884002686,False
-0.6928092837333679,1.7059658765792847,2.6176910400390625,False
-0.7064657211303711,1.5999723672866821,2.591230869293213,False
-0.6345008611679077,1.7351938486099243,2.606632947921753,False
-0.5342085361480713,1.64849054813385,2.449652671813965,False
-0.7434897422790527,1.846266746520996,2.418368101119995,False
-0.707590639591217,1.6860650777816772,2.611057758331299,False
-0.6823005676269531,1.5517133474349976,2.553276538848877,False
-0.7417424917221069,1.5241951942443848,2.484907388687134,False
-0.7544962167739868,1.5627360343933105,2.509157419204712,False
-0.6943717002868652,1.6065239906311035,2.6023528575897217,False
-0.7818145155906677,1.7950384616851807,2.3941540718078613,False
-0.5621912479400635,1.6798946857452393,2.5205559730529785,False
-0.5617990493774414,1.722989797592163,2.5116114616394043,False
-0.6555843353271484,1.708032488822937,2.62593936920166,False
-0.690233051776886,1.7970588207244873,2.553058624267578,False
-0.6324458122253418,1.5058398246765137,2.4597668647766113,False
-0.548035204410553,1.5843738317489624,2.442579746246338,False
-0.471213161945343,1.5618852376937866,2.2045745849609375,False
-0.4980926513671875,1.5378148555755615,2.261629819869995,False
-0.7867273092269897,1.7796428203582764,2.397409200668335,False
-0.6237407922744751,1.6840742826461792,2.6129775047302246,False
-0.6897276043891907,1.6140742301940918,2.60888671875,False
-0.6011642217636108,1.6331143379211426,2.5754780769348145,False
-0.789890706539154,1.6298530101776123,2.4665560722351074,False
-0.5339705944061279,1.7575446367263794,2.425635576248169,False
-0.7247737646102905,1.7297497987747192,2.573275089263916,False
-0.8896070122718811,1.7140998840332031,2.0637013912200928,False
-0.721527099609375,1.5884343385696411,2.570794105529785,False
-0.7420541048049927,1.5490878820419312,2.513388156890869,False
-0.6302855610847473,1.8593835830688477,2.4771358966827393,False
-0.773979127407074,1.5813031196594238,2.487539052963257,False
-0.6350604891777039,1.6070523262023926,2.5938758850097656,False
-0.883603036403656,1.6009819507598877,2.1373229026794434,False
-0.5460589528083801,1.6173959970474243,2.4645113945007324,False
-0.6909781694412231,1.7605125904083252,2.587360143661499,False
-0.5652722120285034,1.631654977798462,2.514361619949341,False
-0.587932288646698,1.6448854207992554,2.5612382888793945,False
-0.6324381828308105,1.5576890707015991,2.5408716201782227,False
-0.5484753251075745,1.6266529560089111,2.475505828857422,False
-0.6258285045623779,1.8425993919372559,2.497776746749878,False
-0.7796624898910522,1.8160268068313599,2.3745226860046387,False
-0.6796301007270813,1.5350122451782227,2.5308775901794434,False
-0.5395858883857727,1.629193902015686,2.45563006401062,False
-0.6638058,1.673465,2.631475408483835,True
